# sample segmentation eta phi delta_eta delta_phi rmin rmax zmin zmax
config 2 4 0 0.0 1.33347201 1926.0 1980.0 0 3400.0
eta_bins -1.3 -1.25 -1.2 -1.15 -1.1 -1.05 -1.0 -0.95 -0.9 -0.85 -0.8 -0.75 -0.7 -0.65 -0.6 -0.55 -0.5 -0.45 -0.4 -0.35 -0.3 -0.25 -0.2 -0.15 -0.1 -0.05 0.0 0.05 0.1 0.15 0.2 0.25 0.3 0.35 0.4 0.45 0.5 0.55 0.6 0.65 0.7 0.75 0.8 0.85 0.9 0.95 1.0 1.05 1.1 1.15 1.2 1.25 1.3
phi_bins -3.1416 -3.117 -3.0925 -3.068 -3.0434 -3.0189 -2.9943 -2.9698 -2.9452 -2.9207 -2.8962 -2.8716 -2.8471 -2.8225 -2.798 -2.7734 -2.7489 -2.7243 -2.6998 -2.6753 -2.6507 -2.6262 -2.6016 -2.5771 -2.5525 -2.528 -2.5035 -2.4789 -2.4544 -2.4298 -2.4053 -2.3807 -2.3562 -2.3317 -2.3071 -2.2826 -2.258 -2.2335 -2.2089 -2.1844 -2.1598 -2.1353 -2.1108 -2.0862 -2.0617 -2.0371 -2.0126 -1.988 -1.9635 -1.939 -1.9144 -1.8899 -1.8653 -1.8408 -1.8162 -1.7917 -1.7671 -1.7426 -1.7181 -1.6935 -1.669 -1.6444 -1.6199 -1.5953 -1.5708 -1.5463 -1.5217 -1.4972 -1.4726 -1.4481 -1.4235 -1.399 -1.3744 -1.3499 -1.3254 -1.3008 -1.2763 -1.2517 -1.2272 -1.2026 -1.1781 -1.1536 -1.129 -1.1045 -1.0799 -1.0554 -1.0308 -1.0063 -0.9817 -0.9572 -0.9327 -0.9081 -0.8836 -0.859 -0.8345 -0.8099 -0.7854 -0.7609 -0.7363 -0.7118 -0.6872 -0.6627 -0.6381 -0.6136 -0.589 -0.5645 -0.54 -0.5154 -0.4909 -0.4663 -0.4418 -0.4172 -0.3927 -0.3682 -0.3436 -0.3191 -0.2945 -0.27 -0.2454 -0.2209 -0.1963 -0.1718 -0.1473 -0.1227 -0.0982 -0.0736 -0.0491 -0.0245 -0.0 0.0245 0.0491 0.0736 0.0982 0.1227 0.1473 0.1718 0.1963 0.2209 0.2454 0.27 0.2945 0.3191 0.3436 0.3682 0.3927 0.4172 0.4418 0.4663 0.4909 0.5154 0.54 0.5645 0.589 0.6136 0.6381 0.6627 0.6872 0.7118 0.7363 0.7609 0.7854 0.8099 0.8345 0.859 0.8836 0.9081 0.9327 0.9572 0.9817 1.0063 1.0308 1.0554 1.0799 1.1045 1.129 1.1536 1.1781 1.2026 1.2272 1.2517 1.2763 1.3008 1.3254 1.3499 1.3744 1.399 1.4235 1.4481 1.4726 1.4972 1.5217 1.5463 1.5708 1.5953 1.6199 1.6444 1.669 1.6935 1.7181 1.7426 1.7671 1.7917 1.8162 1.8408 1.8653 1.8899 1.9144 1.939 1.9635 1.988 2.0126 2.0371 2.0617 2.0862 2.1108 2.1353 2.1598 2.1844 2.2089 2.2335 2.258 2.2826 2.3071 2.3317 2.3562 2.3807 2.4053 2.4298 2.4544 2.4789 2.5035 2.528 2.5525 2.5771 2.6016 2.6262 2.6507 2.6753 2.6998 2.7243 2.7489 2.7734 2.798 2.8225 2.8471 2.8716 2.8962 2.9207 2.9452 2.9698 2.9943 3.0189 3.0434 3.068 3.0925 3.117 3.1416
cell 2 4 -1.275 -3.12932081 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000000
cell 2 4 -1.275 -3.10477711 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000001
cell 2 4 -1.275 -3.08023342 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000002
cell 2 4 -1.275 -3.05568973 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000003
cell 2 4 -1.275 -3.03114604 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000004
cell 2 4 -1.275 -3.00660234 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000005
cell 2 4 -1.275 -2.98205865 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000006
cell 2 4 -1.275 -2.95751496 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000007
cell 2 4 -1.275 -2.93297127 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000008
cell 2 4 -1.275 -2.90842757 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000009
cell 2 4 -1.275 -2.88388388 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000010
cell 2 4 -1.275 -2.85934019 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000011
cell 2 4 -1.275 -2.8347965 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000012
cell 2 4 -1.275 -2.8102528 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000013
cell 2 4 -1.275 -2.78570911 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000014
cell 2 4 -1.275 -2.76116542 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000015
cell 2 4 -1.275 -2.73662173 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000016
cell 2 4 -1.275 -2.71207803 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000017
cell 2 4 -1.275 -2.68753434 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000018
cell 2 4 -1.275 -2.66299065 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000019
cell 2 4 -1.275 -2.63844696 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000020
cell 2 4 -1.275 -2.61390326 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000021
cell 2 4 -1.275 -2.58935957 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000022
cell 2 4 -1.275 -2.56481588 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000023
cell 2 4 -1.275 -2.54027218 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000024
cell 2 4 -1.275 -2.51572849 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000025
cell 2 4 -1.275 -2.4911848 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000026
cell 2 4 -1.275 -2.46664111 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000027
cell 2 4 -1.275 -2.44209741 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000028
cell 2 4 -1.275 -2.41755372 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000029
cell 2 4 -1.275 -2.39301003 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000030
cell 2 4 -1.275 -2.36846634 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000031
cell 2 4 -1.275 -2.34392264 0.05 0.02454369 1926.0 1980.0 0 3400.0 2040000032
