# sample segmentation eta phi delta_eta delta_phi rmin rmax zmin zmax
config 0 0 0.0 1.5816888 1460 1471.0 0 3400.0
eta_bins -1.575 -1.55 -1.525 -1.5 -1.475 -1.45 -1.425 -1.4 -1.375 -1.35 -1.325 -1.3 -1.275 -1.25 -1.225 -1.2 -1.175 -1.15 -1.125 -1.1 -1.075 -1.05 -1.025 -1.0 -0.975 -0.95 -0.925 -0.9 -0.875 -0.85 -0.825 -0.8 -0.775 -0.75 -0.725 -0.7 -0.675 -0.65 -0.625 -0.6 -0.575 -0.55 -0.525 -0.5 -0.475 -0.45 -0.425 -0.4 -0.375 -0.35 -0.325 -0.3 -0.275 -0.25 -0.225 -0.2 -0.175 -0.15 -0.125 -0.1 -0.075 -0.05 -0.025 0.0 0.025 0.05 0.075 0.1 0.125 0.15 0.175 0.2 0.225 0.25 0.275 0.3 0.325 0.35 0.375 0.4 0.425 0.45 0.475 0.5 0.525 0.55 0.575 0.6 0.625 0.65 0.675 0.7 0.725 0.75 0.775 0.8 0.825 0.85 0.875 0.9 0.925 0.95 0.975 1.0 1.025 1.05 1.075 1.1 1.125 1.15 1.175 1.2 1.225 1.25 1.275 1.3 1.325 1.35 1.375 1.4 1.425 1.45 1.475 1.5 1.525 1.55 1.575
phi_bins -3.1416 -3.0434 -2.9452 -2.8471 -2.7489 -2.6507 -2.5525 -2.4544 -2.3562 -2.258 -2.1598 -2.0617 -1.9635 -1.8653 -1.7671 -1.669 -1.5708 -1.4726 -1.3744 -1.2763 -1.1781 -1.0799 -0.9817 -0.8836 -0.7854 -0.6872 -0.589 -0.4909 -0.3927 -0.2945 -0.1963 -0.0982 0.0 0.0982 0.1963 0.2945 0.3927 0.4909 0.589 0.6872 0.7854 0.8836 0.9817 1.0799 1.1781 1.2763 1.3744 1.4726 1.5708 1.669 1.7671 1.8653 1.9635 2.0617 2.1598 2.258 2.3562 2.4544 2.5525 2.6507 2.7489 2.8471 2.9452 3.0434 3.1416
cell 0 -1.5625 -3.09250527 0.025 0.09817477 1460 1471.0 0 3400.0 0
cell 0 -1.5625 -2.9943305 0.025 0.09817477 1460 1471.0 0 3400.0 1
cell 0 -1.5625 -2.89615573 0.025 0.09817477 1460 1471.0 0 3400.0 2
cell 0 -1.5625 -2.79798096 0.025 0.09817477 1460 1471.0 0 3400.0 3
cell 0 -1.5625 -2.69980619 0.025 0.09817477 1460 1471.0 0 3400.0 4
cell 0 -1.5625 -2.60163142 0.025 0.09817477 1460 1471.0 0 3400.0 5
cell 0 -1.5625 -2.50345665 0.025 0.09817477 1460 1471.0 0 3400.0 6
cell 0 -1.5625 -2.40528188 0.025 0.09817477 1460 1471.0 0 3400.0 7
cell 0 -1.5625 -2.3071071 0.025 0.09817477 1460 1471.0 0 3400.0 8
cell 0 -1.5625 -2.20893233 0.025 0.09817477 1460 1471.0 0 3400.0 9
cell 0 -1.5625 -2.11075756 0.025 0.09817477 1460 1471.0 0 3400.0 10
cell 0 -1.5625 -2.01258279 0.025 0.09817477 1460 1471.0 0 3400.0 11
cell 0 -1.5625 -1.91440802 0.025 0.09817477 1460 1471.0 0 3400.0 12
cell 0 -1.5625 -1.81623325 0.025 0.09817477 1460 1471.0 0 3400.0 13
cell 0 -1.5625 -1.71805848 0.025 0.09817477 1460 1471.0 0 3400.0 14
cell 0 -1.5625 -1.61988371 0.025 0.09817477 1460 1471.0 0 3400.0 15
cell 0 -1.5625 -1.52170894 0.025 0.09817477 1460 1471.0 0 3400.0 16
cell 0 -1.5625 -1.42353417 0.025 0.09817477 1460 1471.0 0 3400.0 17
cell 0 -1.5625 -1.3253594 0.025 0.09817477 1460 1471.0 0 3400.0 18
cell 0 -1.5625 -1.22718463 0.025 0.09817477 1460 1471.0 0 3400.0 19
cell 0 -1.5625 -1.12900986 0.025 0.09817477 1460 1471.0 0 3400.0 20
cell 0 -1.5625 -1.03083509 0.025 0.09817477 1460 1471.0 0 3400.0 21
cell 0 -1.5625 -0.93266032 0.025 0.09817477 1460 1471.0 0 3400.0 22
cell 0 -1.5625 -0.83448555 0.025 0.09817477 1460 1471.0 0 3400.0 23
cell 0 -1.5625 -0.73631078 0.025 0.09817477 1460 1471.0 0 3400.0 24
cell 0 -1.5625 -0.63813601 0.025 0.09817477 1460 1471.0 0 3400.0 25
cell 0 -1.5625 -0.53996124 0.025 0.09817477 1460 1471.0 0 3400.0 26
cell 0 -1.5625 -0.44178647 0.025 0.09817477 1460 1471.0 0 3400.0 27
cell 0 -1.5625 -0.3436117 0.025 0.09817477 1460 1471.0 0 3400.0 28
cell 0 -1.5625 -0.24543693 0.025 0.09817477 1460 1471.0 0 3400.0 29
cell 0 -1.5625 -0.14726216 0.025 0.09817477 1460 1471.0 0 3400.0 30
cell 0 -1.5625 -0.04908739 0.025 0.09817477 1460 1471.0 0 3400.0 31
cell 0 -1.5625 0.04908739 0.025 0.09817477 1460 1471.0 0 3400.0 32
cell 0 -1.5625 0.14726216 0.025 0.09817477 1460 1471.0 0 3400.0 33
cell 0 -1.5625 0.24543693 0.025 0.09817477 1460 1471.0 0 3400.0 34
cell 0 -1.5625 0.3436117 0.025 0.09817477 1460 1471.0 0 3400.0 35
cell 0 -1.5625 0.44178647 0.025 0.09817477 1460 1471.0 0 3400.0 36
cell 0 -1.5625 0.53996124 0.025 0.09817477 1460 1471.0 0 3400.0 37
cell 0 -1.5625 0.63813601 0.025 0.09817477 1460 1471.0 0 3400.0 38
cell 0 -1.5625 0.73631078 0.025 0.09817477 1460 1471.0 0 3400.0 39
cell 0 -1.5625 0.83448555 0.025 0.09817477 1460 1471.0 0 3400.0 40
cell 0 -1.5625 0.93266032 0.025 0.09817477 1460 1471.0 0 3400.0 41
cell 0 -1.5625 1.03083509 0.025 0.09817477 1460 1471.0 0 3400.0 42
cell 0 -1.5625 1.12900986 0.025 0.09817477 1460 1471.0 0 3400.0 43
cell 0 -1.5625 1.22718463 0.025 0.09817477 1460 1471.0 0 3400.0 44
cell 0 -1.5625 1.3253594 0.025 0.09817477 1460 1471.0 0 3400.0 45
cell 0 -1.5625 1.42353417 0.025 0.09817477 1460 1471.0 0 3400.0 46
cell 0 -1.5625 1.52170894 0.025 0.09817477 1460 1471.0 0 3400.0 47
cell 0 -1.5625 1.61988371 0.025 0.09817477 1460 1471.0 0 3400.0 48
cell 0 -1.5625 1.71805848 0.025 0.09817477 1460 1471.0 0 3400.0 49
cell 0 -1.5625 1.81623325 0.025 0.09817477 1460 1471.0 0 3400.0 50
cell 0 -1.5625 1.91440802 0.025 0.09817477 1460 1471.0 0 3400.0 51
cell 0 -1.5625 2.01258279 0.025 0.09817477 1460 1471.0 0 3400.0 52
cell 0 -1.5625 2.11075756 0.025 0.09817477 1460 1471.0 0 3400.0 53
cell 0 -1.5625 2.20893233 0.025 0.09817477 1460 1471.0 0 3400.0 54
cell 0 -1.5625 2.3071071 0.025 0.09817477 1460 1471.0 0 3400.0 55
cell 0 -1.5625 2.40528188 0.025 0.09817477 1460 1471.0 0 3400.0 56
cell 0 -1.5625 2.50345665 0.025 0.09817477 1460 1471.0 0 3400.0 57
cell 0 -1.5625 2.60163142 0.025 0.09817477 1460 1471.0 0 3400.0 58
cell 0 -1.5625 2.69980619 0.025 0.09817477 1460 1471.0 0 3400.0 59
cell 0 -1.5625 2.79798096 0.025 0.09817477 1460 1471.0 0 3400.0 60
cell 0 -1.5625 2.89615573 0.025 0.09817477 1460 1471.0 0 3400.0 61
cell 0 -1.5625 2.9943305 0.025 0.09817477 1460 1471.0 0 3400.0 62
cell 0 -1.5625 3.09250527 0.025 0.09817477 1460 1471.0 0 3400.0 63
cell 0 -1.5375 -3.09250527 0.025 0.09817477 1460 1471.0 0 3400.0 64
cell 0 -1.5375 -2.9943305 0.025 0.09817477 1460 1471.0 0 3400.0 65
cell 0 -1.5375 -2.89615573 0.025 0.09817477 1460 1471.0 0 3400.0 66
cell 0 -1.5375 -2.79798096 0.025 0.09817477 1460 1471.0 0 3400.0 67
cell 0 -1.5375 -2.69980619 0.025 0.09817477 1460 1471.0 0 3400.0 68
cell 0 -1.5375 -2.60163142 0.025 0.09817477 1460 1471.0 0 3400.0 69
cell 0 -1.5375 -2.50345665 0.025 0.09817477 1460 1471.0 0 3400.0 70
cell 0 -1.5375 -2.40528188 0.025 0.09817477 1460 1471.0 0 3400.0 71
cell 0 -1.5375 -2.3071071 0.025 0.09817477 1460 1471.0 0 3400.0 72
cell 0 -1.5375 -2.20893233 0.025 0.09817477 1460 1471.0 0 3400.0 73
cell 0 -1.5375 -2.11075756 0.025 0.09817477 1460 1471.0 0 3400.0 74
cell 0 -1.5375 -2.01258279 0.025 0.09817477 1460 1471.0 0 3400.0 75
cell 0 -1.5375 -1.91440802 0.025 0.09817477 1460 1471.0 0 3400.0 76
